Hot Shots Tennis,PS2,2006.0,Sports,Sony Computer Entertainment,Clap Hanz,E
MX vs. ATV Reflex,PS3,2009.0,Racing,THQ,Rainbow Studios,E
Madden NFL 25,PS4,2013.0,Sports,Electronic Arts,EA Sports,E
Sonic Heroes,XB,2003.0,Platform,Sega,Sonic Team,E
Spider-Man 3,PS2,2007.0,Platform,Activision,Vicarious Visions,T
James Bond 007: Agent Under Fire,XB,2002.0,Shooter,Electronic Arts,Electronic Arts,T
LEGO Marvel Super Heroes,3DS,2013.0,Action,Warner Bros. Interactive Entertainment,TT Games,E10+
DJ Hero,PS3,2009.0,Misc,Activision,FreeStyleGames,T
X-Men Legends,XB,2004.0,Role-Playing,Activision,Raven Software,T
NBA Live 2005,XB,2004.0,Sports,Electronic Arts,EA Canada,E
Harry Potter: Quidditch World Cup,PS2,2003.0,Sports,Electronic Arts,Magic Pockets,E
Blitz: The League,PS2,2005.0,Sports,Unknown,Midway,M
Castlevania: Circle of the Moon,GBA,2001.0,Platform,Konami Digital Entertainment,KCEK,T
SOCOM 4: U.S. Navy SEALs,PS3,2011.0,Shooter,Sony Computer Entertainment,Zipper Interactive,M
Tiger Woods PGA Tour 06,PS2,2005.0,Sports,Electronic Arts,EA Sports,E
FIFA Street,X360,2012.0,Sports,Electronic Arts,EA Sports,E
Classic NES Series: The Legend of Zelda,GBA,2004.0,Adventure,Nintendo,Nintendo,E
Fire Emblem: The Sacred Stones,GBA,2004.0,Strategy,Nintendo,Intelligent Systems,E
Killzone: Liberation,PSP,2006.0,Shooter,Sony Computer Entertainment,Guerrilla,T
Finding Nemo,GC,2003.0,Action,THQ,Travellers Tales,E
Ace Combat 2,PS,1997.0,Simulation,Sony Computer Entertainment,Namco,T
NFL 2K2,PS2,2001.0,Sports,Sega,Visual Concepts,E
Pure,PS3,2008.0,Racing,Disney Interactive Studios,Black Rock Studio,E
Resistance: Retribution,PSP,2009.0,Shooter,Sony Computer Entertainment,Sony Bend,M
Call of Duty: World at War,DS,2008.0,Shooter,Activision,n-Space,T
Tiger Woods PGA Tour 12: The Masters,PS3,2011.0,Sports,Electronic Arts,Electronic Arts,E
FIFA Soccer 09 All-Play,Wii,2008.0,Sports,Electronic Arts,EA Canada,E
LEGO Indiana Jones 2: The Adventure Continues,PS3,2009.0,Action,Activision,Travellers Tales,E10+
Fossil Fighters,DS,2008.0,Role-Playing,Nintendo,RED Entertainment,E
NCAA Football 13,PS3,2012.0,Action,Electronic Arts,EA Tiburon,E
Samba De Amigo,Wii,2008.0,Misc,Sega,Gearbox Software,E
The Simpsons Game,PS3,2007.0,Action,Electronic Arts,EA Redwood Shores,T
Call of Duty: Modern Warfare 2,PC,2009.0,Shooter,Activision,Infinity Ward,M
The Tomb Raider Trilogy,PS3,2011.0,Action,Square Enix,Crystal Dynamics,T
F1 2010,X360,2010.0,Racing,Codemasters,Codemasters Birmingham,E
Call of Juarez: Bound in Blood,PS3,2009.0,Shooter,Ubisoft,Techland,M
NBA 2K6,PS2,2005.0,Action,Take-Two Interactive,Visual Concepts,E
Dissidia 012: Duodecim Final Fantasy,PSP,2011.0,Fighting,Square Enix,Square Enix,T
Monster 4X4: World Circuit,Wii,2006.0,Racing,Ubisoft,Ubisoft,E
Far Cry: Primal,XOne,2016.0,Action,Ubisoft,Ubisoft Montreal,M
Resident Evil: Revelations,3DS,2012.0,Action,Capcom,Capcom,M
Sonic Chronicles: The Dark Brotherhood,DS,2008.0,Role-Playing,Sega,BioWare,E
Star Wars: The Force Unleashed,DS,2008.0,Action,LucasArts,n-Space,T
Grand Theft Auto IV,PC,2008.0,Action,Take-Two Interactive,Rockstar Toronto,M
Rock Band 3,X360,2010.0,Misc,MTV Games,Harmonix Music Systems,T
WWE SmackDown vs. Raw 2011,X360,2010.0,Fighting,THQ,Yukes,T
ESPN NHL 2K5,PS2,2004.0,Sports,Global Star,Kush Games,E
Borderlands: The Handsome Collection,PS4,2015.0,Shooter,Take-Two Interactive,Gearbox Software,M
Crimson Skies: High Road to Revenge,XB,2003.0,Simulation,Microsoft Game Studios,FASA Studio,T
Madden NFL 08,Wii,2007.0,Sports,Electronic Arts,EA Tiburon,E
Spec Ops: Ranger Elite,PS,2001.0,Shooter,TalonSoft,Runecraft,T
F1 2009,Wii,2009.0,Racing,Codemasters,Sumo Digital,E
Tom Clancys Ghost Recon: Island Thunder,XB,2003.0,Shooter,Ubisoft,Red Storm Entertainment,M
Sleeping Dogs,X360,2012.0,Action,Square Enix ,United Front Games,M
Kingdoms of Amalur: Reckoning,X360,2012.0,Role-Playing,Electronic Arts,Big Huge Games,M
Kingdom Hearts Re: Chain of Memories,PS2,2008.0,Role-Playing,Square Enix,Jupiter Corporation,E10+
Phantasy Star Portable 2,PSP,2009.0,Role-Playing,Sega,Alfa System,T
Michael Jackson: The Experience,X360,2011.0,Misc,Ubisoft,Ubisoft Montreal,E10+
LittleBigPlanet Karting,PS3,2012.0,Action,Sony Computer Entertainment,"Media Molecule, United Front Games",E
Tony Hawks Project 8,PS2,2006.0,Sports,Activision,Shaba Games,T
GRID,X360,2008.0,Racing,Codemasters,Codemasters,E
DiRT,X360,2007.0,Racing,Codemasters,Codemasters,E
Red Faction: Guerrilla,X360,2009.0,Shooter,THQ,Volition Inc.,M
Fight Night Round 2,PS2,2005.0,Fighting,Electronic Arts,EA Sports,T
Conflict: Desert Storm,XB,2002.0,Shooter,SCi,SCi,T
Cooking Mama: World Kitchen,Wii,2008.0,Simulation,505 Games,Cooking Mama Limited,E
Brothers in Arms: Hells Highway,X360,2008.0,Shooter,Ubisoft,Gearbox Software,M
Vagrant Story,PS,2000.0,Role-Playing,Crave Entertainment,SquareSoft,T
Warriors Orochi,PS2,2007.0,Action,Tecmo Koei,Omega Force,T
Crysis 3,PS3,2013.0,Shooter,Electronic Arts,Crytek,M
Mercenaries 2: World in Flames,PS3,2008.0,Shooter,Electronic Arts,Pandemic Studios,T
Ghostbusters: The Video Game,Wii,2009.0,Action,Atari,Red Fly Studio,E10+
Guitar Hero Live,PS4,2015.0,Misc,Activision,FreeStyleGames,T
Endless Ocean: Blue World,Wii,2009.0,Simulation,Nintendo,Arika,E10+
Winning Eleven: Pro Evolution Soccer 2007,PSP,2006.0,Sports,Konami Digital Entertainment,KCET,E
Rocky,PS2,2002.0,Fighting,Rage Software,Rage Software,T
Ford Racing,PS,2001.0,Racing,Empire Interactive,Toolbox Design,E
Guitar Hero: Warriors of Rock,X360,2010.0,Misc,Activision,Neversoft Entertainment,T
Lemmings,PSP,2006.0,Puzzle,Sony Computer Entertainment,Team 17,E
Dynasty Warriors 4: Xtreme Legends,PS2,2003.0,Action,Tecmo Koei,Omega Force,T
2010 FIFA World Cup South Africa,X360,2010.0,Sports,Electronic Arts,Electronic Arts,E
Tomb Raider: Anniversary,Wii,2007.0,Action,Eidos Interactive,Crystal Dynamics,T
NBA 2K8,X360,2007.0,Sports,Take-Two Interactive,Visual Concepts,E
Tiger Woods PGA Tour 2005,XB,2004.0,Sports,Electronic Arts,EA Sports,E
Kingdoms of Amalur: Reckoning,PS3,2012.0,Role-Playing,Electronic Arts,Big Huge Games,M
Dragon Ball Z: Burst Limit,PS3,2008.0,Fighting,Atari,"Dimps Corporation, Namco Bandai Games",T
Tekken Tag Tournament 2,PS3,2012.0,Fighting,Namco Bandai Games,Namco Bandai Games,T
Ninja Gaiden Sigma 2,PS3,2009.0,Action,Ubisoft Annecy,Team Ninja,M
Ratatouille,PS2,2007.0,Action,THQ,Asobo Studio,E
Burnout 2: Point of Impact,PS2,2002.0,Racing,Acclaim Entertainment,Criterion Games,E
Wii Fit U,WiiU,2013.0,Sports,Nintendo,Nintendo,E
Street Fighter EX3,PS2,2000.0,Fighting,Virgin Interactive,Arika,T
The Legendary Starfy,DS,2008.0,Platform,Nintendo,TOSE,E
NCAA Football 11,PS3,2010.0,Sports,Electronic Arts,EA Tiburon,E
The House of the Dead: Overkill,Wii,2009.0,Shooter,Sega,Headstrong Games,M
Army of Two: The 40th Day,PS3,2010.0,Shooter,Electronic Arts,EA Montreal,M
Darksiders II,PS3,2012.0,Action,THQ,Vigil Games,M
Spider-Man 2,GC,2004.0,Action,Activision,Treyarch,T
 Tales of Xillia 2,PS3,2012.0,Role-Playing,Namco Bandai Games,Bandai Namco Games,T
Ghostbusters: The Video Game,PS3,2009.0,Action,Sony Computer Entertainment,Terminal Reality,T
The Incredibles,GC,2004.0,Action,THQ,Heavy Iron Studios,T
Xenoblade Chronicles X,WiiU,2015.0,Role-Playing,Nintendo,Monolith Soft,T
NBA 2K10,PS3,2009.0,Sports,Take-Two Interactive,Visual Concepts,E
Skate 2,PS3,2009.0,Sports,Electronic Arts,EA Black Box,T
Big Mutha Truckers,PS2,2002.0,Racing,Empire Interactive,Eutechnyx,T
Rogue Galaxy,PS2,2005.0,Role-Playing,Sony Computer Entertainment,Level 5,T
ESPN College Hoops 2K5,PS2,2004.0,Sports,Sega,Visual Concepts,E
NCAA Football 14,PS3,2013.0,Sports,Electronic Arts,EA Tiburon,E
Harry Potter and the Order of the Phoenix,DS,2007.0,Action,Electronic Arts,Visual Impact,E
Sniper Elite V2,X360,2012.0,Shooter,505 Games,Rebellion,M
Metroid: Zero Mission,GBA,2004.0,Adventure,Nintendo,Nintendo,E
Burnout Legends,PSP,2005.0,Racing,Electronic Arts,Criterion Games,E10+
Blazing Angels: Squadrons of WWII,Wii,2007.0,Simulation,Ubisoft,Ubisoft,T
Madden NFL 09 All-Play,Wii,2008.0,Sports,Electronic Arts,EA Tiburon,E
Dynasty Warriors 2,PS2,2000.0,Action,THQ,Omega Force,T
Time Crisis 4,PS3,2007.0,Shooter,Namco Bandai Games,Nex Entertainment,T
Duke Nukem Forever,X360,2011.0,Shooter,Take-Two Interactive,"Gearbox Software, 3D Realms",M
Lizzie McGuire 2: Lizzie Diaries,GBA,2004.0,Action,Disney Interactive Studios,Artificial Mind and Movement,E
NCAA Football 12,PS3,2011.0,Sports,Electronic Arts,EA Sports,E
Brute Force,XB,2003.0,Shooter,Microsoft Game Studios,Digital Anvil,M
Tiger Woods PGA Tour 11,PS3,2010.0,Sports,Electronic Arts,EA Sports,E
WWE SmackDown vs. Raw 2009,Wii,2008.0,Fighting,THQ,Yukes,T
Sly 3: Honor Among Thieves,PS2,2005.0,Platform,Sony Computer Entertainment,Sucker Punch,E10+
Need for Speed: Nitro,Wii,2009.0,Racing,Electronic Arts,EA Montreal,E10+
Street Fighter X Tekken,PS3,2012.0,Fighting,Capcom,Capcom,T
Sid Meiers Civilization Revolution,X360,2008.0,Strategy,Take-Two Interactive,Firaxis Games,E10+
Tales of the Abyss,3DS,2011.0,Role-Playing,Namco Bandai Games,Bandai Namco Games,T
Dragon Age II,PS3,2011.0,Action,Electronic Arts,BioWare,M
Call of Duty: Modern Warfare 3,Wii,2011.0,Shooter,Activision,"Treyarch, Sledgehammer Games",M
James Bond 007: Nightfire,XB,2002.0,Shooter,Electronic Arts,Eurocom Entertainment Software,T
Tony Hawks Pro Skater 3,GC,2001.0,Sports,Activision,Neversoft Entertainment,T
Marvel: Ultimate Alliance,PS2,2006.0,Role-Playing,Activision,Raven Software,T
DJ Hero 2,X360,2010.0,Misc,Activision,FreeStyleGames,T
Harvest Moon: Tree of Tranquility,Wii,2007.0,Simulation,Rising Star Games,Marvelous Entertainment,E
Tony Hawks Underground 2 Remix,PSP,2005.0,Sports,Activision,Shaba Games,T
Need for Speed: Hot Pursuit 2,XB,2002.0,Racing,Electronic Arts,EA Seattle,E
Amped: Freestyle Snowboarding,XB,2001.0,Sports,Microsoft Game Studios,Indie Built,E
Stranglehold,X360,2007.0,Shooter,Midway Games,Midway,M
Shin Megami Tensei: Persona 4,PS2,2008.0,Role-Playing,Atlus,Atlus Co.,M
Devil May Cry HD Collection,PS3,2012.0,Action,Capcom,"Capcom, Pipeworks Software, Inc.",M
Dance Central 3,X360,2012.0,Misc,Microsoft Game Studios,Harmonix Music Systems,T
Tales of Destiny II,PS,2000.0,Role-Playing,Namco Bandai Games,Namco,T
NASCAR 2001,PS,2000.0,Racing,Electronic Arts,Black Box,E
The Legend of Zelda: Four Swords Adventures,GC,2004.0,Action,Nintendo,Nintendo,E
MediEvil: Resurrection,PSP,2005.0,Adventure,Sony Computer Entertainment,SCEE,T
Valkyrie Profile,PS,1999.0,Role-Playing,Enix Corporation,Tri-Ace,T
Patapon,PSP,2007.0,Misc,Sony Computer Entertainment,SCE Japan Studio,E
Pro Evolution Soccer 2010,X360,2009.0,Sports,Konami Digital Entertainment,Konami,E
Tom Clancys Rainbow Six 3,PS2,2004.0,Shooter,Ubisoft,Ubisoft Shanghai,M
Madden NFL 25,XOne,2013.0,Sports,Electronic Arts,EA Sports,E
NCAA Football 10,PS3,2009.0,Sports,Electronic Arts,EA Tiburon,E
Guitar Hero: Warriors of Rock,PS3,2010.0,Misc,Activision,Neversoft Entertainment,T
The Sims 2,PS2,2005.0,Simulation,Electronic Arts,Maxis,T
Dragon Ball: Raging Blast 2,PS3,2010.0,Fighting,Namco Bandai Games,Spike,T
Yakuza,PS2,2005.0,Action,Sega,Amusement Vision,M
Star Wars Rogue Squadron III: Rebel Strike,GC,2003.0,Simulation,LucasArts,Factor 5,T
Hitman: Contracts,PS2,2004.0,Shooter,Eidos Interactive,Io Interactive,M
Professor Layton vs Phoenix Wright: Ace Attorney,3DS,2012.0,Puzzle,Level 5,Level 5,T
Ben 10: Alien Force,Wii,2008.0,Action,Koch Media,Monkey Bar Games,E10+
Final Fantasy Anthology,PS,1999.0,Role-Playing,Square EA,SquareSoft,T
DiRT 2,X360,2009.0,Racing,Codemasters,Codemasters,T
Prince of Persia: Warrior Within,XB,2004.0,Action,Ubisoft,Ubisoft Montreal,M
Killzone: Mercenary,PSV,2013.0,Shooter,Sony Computer Entertainment Europe,Guerilla Cambridge,M
Pro Evolution Soccer 2010,PSP,2009.0,Sports,Konami Digital Entertainment,Konami,E
Guitar Hero: Metallica,X360,2009.0,Misc,Activision,Neversoft Entertainment,T
Final Fantasy X / X-2 HD Remaster,PSV,2013.0,Role-Playing,Square Enix,Virtuos,T
Need for Speed: Hot Pursuit 2,GC,2002.0,Racing,Electronic Arts,EA Seattle,E
Rayman Raving Rabbids 2,DS,2007.0,Misc,Ubisoft,Ubisoft Paris,E10+
The Sims 2: Pets,PSP,2006.0,Simulation,Electronic Arts,Maxis,T
Dragon Ball Z: Budokai Tenkaichi 2,PS2,2006.0,Fighting,Atari,Spike,T
Guitar Hero: Aerosmith,PS2,2008.0,Misc,Activision,BudCat,T
Star Wars The Clone Wars: Republic Heroes,Wii,2009.0,Action,LucasArts,Krome Studios,T
pro evolution soccer 2011,PSP,2010.0,Sports,Konami Digital Entertainment,Konami,E
Harvest Moon: A Wonderful Life,GC,2003.0,Role-Playing,Ubisoft,Marvelous,E
DmC: Devil May Cry,PS3,2013.0,Action,Capcom,Ninja Theory,M
Motocross Mania,PS,2001.0,Racing,Take-Two Interactive,Deibus Studios,E
Darksiders II,X360,2012.0,Action,THQ,Vigil Games,M
Need for Speed Rivals,X360,2013.0,Racing,Electronic Arts,Ghost Games,E10+
[Prototype 2],X360,2012.0,Action,Activision,Radical Entertainment,M
Armored Core 2,PS2,2000.0,Simulation,Ubisoft,From Software,T
The Godfather II,X360,2009.0,Action,Electronic Arts,EA Redwood Shores,M
Dragons Dogma,X360,2012.0,Role-Playing,Capcom,Capcom,M
Pro Evolution Soccer 2016,PS4,2015.0,Sports,Konami Digital Entertainment,Konami,E
Rare Replay,XOne,2015.0,Misc,Microsoft Game Studios,Rare Ltd.,M
Band Hero,X360,2009.0,Misc,Activision,Neversoft Entertainment,E10+
NCAA Football 08,PS2,2007.0,Sports,Electronic Arts,EA Tiburon,E
FIFA Soccer 2004,XB,2003.0,Sports,Electronic Arts,EA Canada,E
The Sims 2: Castaway,PSP,2007.0,Simulation,Electronic Arts,Maxis,E10+
Star Ocean: The Last Hope,X360,2009.0,Role-Playing,Square Enix,"Square Enix, Tri-Ace",T
Sniper: Ghost Warrior,PS3,2011.0,Shooter,City Interactive,City Interactive,M
Invizimals,PSP,2009.0,Strategy,Sony Computer Entertainment,Novarama,E10+
WWE 2K15,PS3,2014.0,Sports,Take-Two Interactive,Yukes,T
Too Human,X360,2008.0,Role-Playing,Microsoft Game Studios,Silicon Knights,T
Tiger Woods PGA Tour 10,PS3,2009.0,Sports,Electronic Arts,EA Tiburon,E
Tom Clancys Splinter Cell: Double Agent,X360,2006.0,Action,Ubisoft,Ubisoft Shanghai,M
Naruto Shippuden: Ultimate Ninja Storm 2,X360,2010.0,Fighting,Namco Bandai Games,CyberConnect2,T
Golden Sun: Dark Dawn,DS,2010.0,Role-Playing,Nintendo,Camelot Software Planning,E10+
Fight Night Champion,X360,2011.0,Fighting,Electronic Arts,EA Canada,M
Dead Island: Riptide,X360,2013.0,Action,Deep Silver,Techland,M
Star Wars The Clone Wars: Jedi Alliance,DS,2008.0,Action,LucasArts,LucasArts,E10+
The World Ends With You,DS,2007.0,Role-Playing,Square Enix,Jupiter Corporation,T
Drawn to Life,DS,2007.0,Action,THQ,5TH Cell,E
Sid Meiers Civilization Revolution,PS3,2008.0,Strategy,Take-Two Interactive,Firaxis Games,E10+
NBA 2K7,PS2,2006.0,Sports,Take-Two Interactive,"Kush Games, Visual Concepts",E
James Bond 007: Nightfire,GC,2002.0,Shooter,Electronic Arts,Eurocom Entertainment Software,T
Goldeneye 007: Reloaded,PS3,2011.0,Shooter,Activision,Eurocom Entertainment Software,T
Rayman Origins,X360,2011.0,Platform,Ubisoft,UBlart Montpellier,E10+
Aliens: Colonial Marines,X360,2013.0,Shooter,Sega,Gearbox Software,M
Lips,X360,2008.0,Misc,Microsoft Game Studios,iNiS,T
MadWorld,Wii,2009.0,Action,Sega,PlatinumGames,M
Need for Speed: ProStreet,PSP,2008.0,Racing,Electronic Arts,EA Games,E
Perfect Dark Zero,X360,2005.0,Shooter,Microsoft Game Studios,Rare Ltd.,M
Marvel Nemesis: Rise of the Imperfects,PS2,2005.0,Fighting,Electronic Arts,"EA Canada, Nihilistic",T
Need for Speed: Porsche Unleashed,PS,1999.0,Racing,Electronic Arts,Eden Studios,E
Resident Evil: Operation Raccoon City,X360,2012.0,Action,Capcom,Slant Six,M
UFC Personal Trainer: The Ultimate Fitness System,X360,2011.0,Sports,THQ,THQ,E
Worms: Open Warfare,PSP,2006.0,Strategy,THQ,Team 17,E10+
Star Wars Episode II: Attack of the Clones,GBA,2002.0,Action,THQ,David A. Palmer Productions,E
Ghost Squad,Wii,2007.0,Shooter,Sega,"Artificial Mind and Movement, Polygon Magic",T
Maximo: Ghosts to Glory,PS2,2001.0,Platform,Capcom,Capcom,T
Donkey Kong Country 3,GBA,2005.0,Platform,Nintendo,Rare Ltd.,E
All-Star Baseball 2003,PS2,2002.0,Sports,Acclaim Entertainment,Acclaim Studios Austin,E
Unlimited Saga,PS2,2002.0,Role-Playing,Atari,SquareSoft,T
Pokemon Dash,DS,2004.0,Racing,Nintendo,Ambrella,E
Dragon Ball: Raging Blast,PS3,2009.0,Fighting,Namco Bandai Games,Spike,T
Twisted Metal: Head On,PSP,2005.0,Action,Sony Computer Entertainment,Incognito Inc.,T
Sonic Unleashed,PS2,2008.0,Platform,Sega,Sonic Team,E10+
Driv3r,XB,2004.0,Racing,Atari,Reflections Interactive,M
ISS Pro Evolution,PS,1998.0,Sports,Konami Digital Entertainment,KCET,E
Need For Speed: Undercover,PSP,2008.0,Racing,Electronic Arts,Piranha Games,T
Metroid Prime Hunters,DS,2006.0,Shooter,Nintendo,Nintendo,T
Bayonetta 2,WiiU,2014.0,Action,Nintendo,PlatinumGames,M
Star Wars Battlefront: Elite Squadron,PSP,2009.0,Shooter,LucasArts,Savage Entertainment,T
Syphon Filter: The Omega Strain,PS2,2004.0,Shooter,Sony Computer Entertainment,Sony Bend,M
The Sims 3,3DS,2011.0,Simulation,Electronic Arts,EA Games,T
Mortal Kombat: Deception,XB,2004.0,Fighting,Midway Games,Midway,M
Thats So Raven,GBA,2004.0,Adventure,Disney Interactive Studios,Vicarious Visions,E
DJ Hero,Wii,2009.0,Misc,Activision,Exient Entertainment,T
Portal 2,PC,2011.0,Shooter,Valve Software,Valve Software,E10+
Duke Nukem Forever,PS3,2011.0,Shooter,Take-Two Interactive,"Gearbox Software, 3D Realms",M
Star Wars: The Force Unleashed II,Wii,2010.0,Action,LucasArts,"LucasArts, Red Fly Studio",T
Harry Potter and the Half-Blood Prince,Wii,2009.0,Action,Electronic Arts,EA Bright Light,E10+
Wall-E,PS2,2008.0,Platform,THQ,Asobo Studio,E
Professor Layton and the Azran Legacy,3DS,2013.0,Puzzle,Nintendo,Level 5,E10+
Mega Man X5,PS,2000.0,Platform,Capcom,Capcom,E
Titanfall 2,PS4,2016.0,Shooter,Electronic Arts,Respawn Entertainment,M
Genji: Days of the Blade,PS3,2006.0,Action,Sony Computer Entertainment,Game Republic,T
Metal Gear Solid V: The Phantom Pain,XOne,2015.0,Action,Konami Digital Entertainment,"Kojima Productions, Moby Dick Studio",M
Rockstar Games presents Table Tennis,X360,2006.0,Sports,Take-Two Interactive,Rockstar San Diego,E
Drawn to Life: The Next Chapter,Wii,2009.0,Puzzle,THQ,Planet Moon Studios,E
PokePark 2: Wonders Beyond,Wii,2011.0,Action,Nintendo,Creatures Inc.,E
DJ Hero 2,PS3,2010.0,Misc,Activision,FreeStyleGames,T
WWE SmackDown vs. Raw 2009,PSP,2008.0,Fighting,THQ,Yukes,T
LEGO Batman 2: DC Super Heroes,3DS,2012.0,Action,Warner Bros. Interactive Entertainment,TT Games,E10+
SoulCalibur V,PS3,2012.0,Fighting,Namco Bandai Games,Project Soul,T
Shark Tale,PS2,2004.0,Action,Activision,Edge of Reality,E
Zone of the Enders,PS2,2001.0,Shooter,Konami Digital Entertainment,KCEJ,M
Pro Evolution Soccer 2015,PS4,2014.0,Sports,Konami Digital Entertainment,Konami,E
Tony Hawks Underground 2,XB,2004.0,Sports,Activision,Neversoft Entertainment,T
Madden NFL 06,PSP,2005.0,Sports,Electronic Arts,EA Tiburon,E
Raving Rabbids: Travel in Time,Wii,2010.0,Adventure,Ubisoft,Ubisoft,E10+
Capcom vs. SNK 2: Mark of the Millennium 2001,PS2,2001.0,Fighting,Capcom,Capcom,T
MVP 06 NCAA Baseball,PS2,2006.0,Sports,Electronic Arts,EA Canada,E
Turok,X360,2008.0,Action,Touchstone,Propaganda Games,M
Coded Arms,PSP,2005.0,Shooter,Konami Digital Entertainment,Konami,T
Final Fantasy Tactics A2: Grimoire of the Rift,DS,2007.0,Role-Playing,Square Enix,Square Enix,E10+
The Lord of the Rings: Conquest,PS3,2009.0,Action,Electronic Arts,Pandemic Studios,T
Band Hero,PS3,2009.0,Misc,Activision,Neversoft Entertainment,E10+
Burnout,PS2,2001.0,Racing,Acclaim Entertainment,Criterion Games,E
Spectrobes,DS,2007.0,Role-Playing,Disney Interactive Studios,Jupiter Corporation,E
The Godfather II,PS3,2009.0,Action,Electronic Arts,EA Redwood Shores,M
Mortal Kombat: Unchained,PSP,2006.0,Fighting,Midway Games,JGI Entertainment,M
Need for Speed: Shift,PSP,2009.0,Racing,Electronic Arts,EA Bright Light,E
Dark Souls II,X360,2014.0,Role-Playing,Namco Bandai Games,From Software,T
Assassins Creed: Revelations,PC,2011.0,Action,Ubisoft,Ubisoft Montreal,M
[Prototype 2],PS3,2012.0,Action,Activision,Radical Entertainment,M
Midnight Club 3: DUB Edition,XB,2005.0,Racing,Take-Two Interactive,Rockstar San Diego,E10+
Resident Evil: Revelations,PS3,2013.0,Action,Capcom,Capcom,M
Tom Clancys Rainbow Six: Vegas,PSP,2007.0,Shooter,Ubisoft,Ubisoft Montreal,T
Red Faction: Guerrilla,PS3,2009.0,Shooter,THQ,Volition Inc.,M
Ace Combat: Assault Horizon,PS3,2011.0,Action,Namco Bandai Games,Project Aces,T
Unreal Championship,XB,2002.0,Shooter,Atari,Digital Extremes,M
Crysis 2,PC,2011.0,Action,Electronic Arts,Crytek,M
Tales of Vesperia,X360,2008.0,Role-Playing,Atari,Bandai Namco Games,T
MLB 13: The Show,PS3,2013.0,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E
LEGO Marvel Super Heroes,WiiU,2013.0,Action,Warner Bros. Interactive Entertainment,TT Games,E10+
Namco Museum Remix,Wii,2007.0,Misc,Atari,TOSE,E
Sword of Mana,GBA,2003.0,Role-Playing,Nintendo,Brownie Brown,E
Marvel: Ultimate Alliance 2,PS3,2009.0,Role-Playing,Activision,Vicarious Visions,T
Dragon Age: Inquisition,PC,2014.0,Role-Playing,Electronic Arts,BioWare,M
Resonance of Fate,PS3,2010.0,Role-Playing,Sega,Tri-Ace,T
